"","year","gear","julian","fish","CU_no","CU","prob"
"463",1985,"Fish Wheel",212,58,68,"Teslin",0.001
"464",1985,"Fish Wheel",212,58,69,"UpperYR",0
"465",1985,"Fish Wheel",212,59,76,"NYR",0
"466",1985,"Fish Wheel",212,59,75,"White",0
"467",1985,"Fish Wheel",212,59,74,"Stew",0.0027
"468",1985,"Fish Wheel",212,59,72,"Pelly",0.9961
"469",1985,"Fish Wheel",212,59,71,"Norden",0
"470",1985,"Fish Wheel",212,59,73,"MidYR",0.0012
"471",1985,"Fish Wheel",212,59,68,"Teslin",0
"472",1985,"Fish Wheel",212,59,69,"UpperYR",0
"473",1985,"Fish Wheel",212,60,76,"NYR",0
"474",1985,"Fish Wheel",212,60,75,"White",0.2564
"475",1985,"Fish Wheel",212,60,74,"Stew",0.1228
"476",1985,"Fish Wheel",212,60,72,"Pelly",0.6123
"477",1985,"Fish Wheel",212,60,71,"Norden",0
"478",1985,"Fish Wheel",212,60,73,"MidYR",0.0061
"479",1985,"Fish Wheel",212,60,68,"Teslin",0.0022
"480",1985,"Fish Wheel",212,60,69,"UpperYR",0
"481",1985,"Fish Wheel",212,61,76,"NYR",0.0131
"482",1985,"Fish Wheel",212,61,75,"White",0
"483",1985,"Fish Wheel",212,61,74,"Stew",0.001
"484",1985,"Fish Wheel",212,61,72,"Pelly",0.8752
"485",1985,"Fish Wheel",212,61,71,"Norden",0
"486",1985,"Fish Wheel",212,61,73,"MidYR",0.108
"487",1985,"Fish Wheel",212,61,68,"Teslin",0.0017
"488",1985,"Fish Wheel",212,61,69,"UpperYR",0
"489",1985,"Fish Wheel",212,62,76,"NYR",0
"490",1985,"Fish Wheel",212,62,75,"White",0
"491",1985,"Fish Wheel",212,62,74,"Stew",0.002
"492",1985,"Fish Wheel",212,62,72,"Pelly",1e-04
"493",1985,"Fish Wheel",212,62,71,"Norden",0.9819
"494",1985,"Fish Wheel",212,62,73,"MidYR",0.0155
"495",1985,"Fish Wheel",212,62,68,"Teslin",5e-04
"496",1985,"Fish Wheel",212,62,69,"UpperYR",0
"497",1985,"Fish Wheel",212,63,76,"NYR",0
"498",1985,"Fish Wheel",212,63,75,"White",0
"499",1985,"Fish Wheel",212,63,74,"Stew",0.0011
"500",1985,"Fish Wheel",212,63,72,"Pelly",0.0042
"501",1985,"Fish Wheel",212,63,71,"Norden",0
"502",1985,"Fish Wheel",212,63,73,"MidYR",0.9898
"503",1985,"Fish Wheel",212,63,68,"Teslin",0.0049
"504",1985,"Fish Wheel",212,63,69,"UpperYR",0
"505",1985,"Fish Wheel",213,64,76,"NYR",0
"506",1985,"Fish Wheel",213,64,75,"White",0.2057
"507",1985,"Fish Wheel",213,64,74,"Stew",0.7677
"508",1985,"Fish Wheel",213,64,72,"Pelly",0.0033
"509",1985,"Fish Wheel",213,64,71,"Norden",0
"510",1985,"Fish Wheel",213,64,73,"MidYR",0.0157
"511",1985,"Fish Wheel",213,64,68,"Teslin",0.0062
"512",1985,"Fish Wheel",213,64,69,"UpperYR",0
"513",1985,"Fish Wheel",213,65,76,"NYR",0
"514",1985,"Fish Wheel",213,65,75,"White",0
"515",1985,"Fish Wheel",213,65,74,"Stew",0.0067
"516",1985,"Fish Wheel",213,65,72,"Pelly",3e-04
"517",1985,"Fish Wheel",213,65,71,"Norden",0
"518",1985,"Fish Wheel",213,65,73,"MidYR",0.3192
"519",1985,"Fish Wheel",213,65,68,"Teslin",0.6727
"520",1985,"Fish Wheel",213,65,69,"UpperYR",9e-04
"521",1985,"Fish Wheel",213,66,76,"NYR",0
"522",1985,"Fish Wheel",213,66,75,"White",0
"523",1985,"Fish Wheel",213,66,74,"Stew",0
"524",1985,"Fish Wheel",213,66,72,"Pelly",0.9979
"525",1985,"Fish Wheel",213,66,71,"Norden",0
"526",1985,"Fish Wheel",213,66,73,"MidYR",0.0021
"527",1985,"Fish Wheel",213,66,68,"Teslin",0
"528",1985,"Fish Wheel",213,66,69,"UpperYR",0
"529",1985,"Fish Wheel",213,67,76,"NYR",1
"530",1985,"Fish Wheel",213,67,75,"White",0
"531",1985,"Fish Wheel",213,67,74,"Stew",0
"532",1985,"Fish Wheel",213,67,72,"Pelly",0
"533",1985,"Fish Wheel",213,67,71,"Norden",0
"534",1985,"Fish Wheel",213,67,73,"MidYR",0
"535",1985,"Fish Wheel",213,67,68,"Teslin",0
"536",1985,"Fish Wheel",213,67,69,"UpperYR",0
"537",1985,"Fish Wheel",213,68,76,"NYR",0
"538",1985,"Fish Wheel",213,68,75,"White",0
"539",1985,"Fish Wheel",213,68,74,"Stew",0.0129
"540",1985,"Fish Wheel",213,68,72,"Pelly",0
"541",1985,"Fish Wheel",213,68,71,"Norden",0
"542",1985,"Fish Wheel",213,68,73,"MidYR",0.0017
"543",1985,"Fish Wheel",213,68,68,"Teslin",0.9854
"544",1985,"Fish Wheel",213,68,69,"UpperYR",0
"545",1985,"Fish Wheel",213,69,76,"NYR",0
"546",1985,"Fish Wheel",213,69,75,"White",0
"547",1985,"Fish Wheel",213,69,74,"Stew",0.0387
"548",1985,"Fish Wheel",213,69,72,"Pelly",0.7951
"549",1985,"Fish Wheel",213,69,71,"Norden",0
"550",1985,"Fish Wheel",213,69,73,"MidYR",0.0853
"551",1985,"Fish Wheel",213,69,68,"Teslin",0.047
"552",1985,"Fish Wheel",213,69,69,"UpperYR",0.0319
"553",1985,"Fish Wheel",213,70,76,"NYR",0
"554",1985,"Fish Wheel",213,70,75,"White",0
"555",1985,"Fish Wheel",213,70,74,"Stew",0.0091
"556",1985,"Fish Wheel",213,70,72,"Pelly",0.0334
"557",1985,"Fish Wheel",213,70,71,"Norden",0
"558",1985,"Fish Wheel",213,70,73,"MidYR",0.9378
"559",1985,"Fish Wheel",213,70,68,"Teslin",0.0195
"560",1985,"Fish Wheel",213,70,69,"UpperYR",2e-04
"561",1985,"Fish Wheel",213,71,76,"NYR",0
"562",1985,"Fish Wheel",213,71,75,"White",0
"563",1985,"Fish Wheel",213,71,74,"Stew",0.0212
"564",1985,"Fish Wheel",213,71,72,"Pelly",0.0011
"565",1985,"Fish Wheel",213,71,71,"Norden",0
"566",1985,"Fish Wheel",213,71,73,"MidYR",0.4686
"567",1985,"Fish Wheel",213,71,68,"Teslin",0.5091
"568",1985,"Fish Wheel",213,71,69,"UpperYR",0
"569",1985,"Fish Wheel",213,72,76,"NYR",0
"570",1985,"Fish Wheel",213,72,75,"White",0
"571",1985,"Fish Wheel",213,72,74,"Stew",3e-04
"572",1985,"Fish Wheel",213,72,72,"Pelly",7e-04
"573",1985,"Fish Wheel",213,72,71,"Norden",0
"574",1985,"Fish Wheel",213,72,73,"MidYR",0.037
"575",1985,"Fish Wheel",213,72,68,"Teslin",0.962
"576",1985,"Fish Wheel",213,72,69,"UpperYR",0
"577",1985,"Fish Wheel",213,73,76,"NYR",0.0105
"578",1985,"Fish Wheel",213,73,75,"White",0
"579",1985,"Fish Wheel",213,73,74,"Stew",0.1691
"580",1985,"Fish Wheel",213,73,72,"Pelly",0.1237
"581",1985,"Fish Wheel",213,73,71,"Norden",0
"582",1985,"Fish Wheel",213,73,73,"MidYR",0.0526
"583",1985,"Fish Wheel",213,73,68,"Teslin",0.6409
"584",1985,"Fish Wheel",213,73,69,"UpperYR",0
"585",1985,"Fish Wheel",213,74,76,"NYR",0
"586",1985,"Fish Wheel",213,74,75,"White",0.2114
"587",1985,"Fish Wheel",213,74,74,"Stew",0.0627
"588",1985,"Fish Wheel",213,74,72,"Pelly",0.7211
"589",1985,"Fish Wheel",213,74,71,"Norden",0
"590",1985,"Fish Wheel",213,74,73,"MidYR",0.0031
"591",1985,"Fish Wheel",213,74,68,"Teslin",0.0017
"592",1985,"Fish Wheel",213,74,69,"UpperYR",0
"593",1985,"Fish Wheel",213,75,76,"NYR",0
"594",1985,"Fish Wheel",213,75,75,"White",0
"595",1985,"Fish Wheel",213,75,74,"Stew",0.0293
"596",1985,"Fish Wheel",213,75,72,"Pelly",0.0025
"597",1985,"Fish Wheel",213,75,71,"Norden",0
"598",1985,"Fish Wheel",213,75,73,"MidYR",0.9648
"599",1985,"Fish Wheel",213,75,68,"Teslin",0.0034
"600",1985,"Fish Wheel",213,75,69,"UpperYR",0
"601",1985,"Fish Wheel",213,76,76,"NYR",0.0031
"602",1985,"Fish Wheel",213,76,75,"White",0
"603",1985,"Fish Wheel",213,76,74,"Stew",0
"604",1985,"Fish Wheel",213,76,72,"Pelly",0
"605",1985,"Fish Wheel",213,76,71,"Norden",2e-04
"606",1985,"Fish Wheel",213,76,73,"MidYR",0
"607",1985,"Fish Wheel",213,76,68,"Teslin",0
"608",1985,"Fish Wheel",213,76,69,"UpperYR",0.9967
"609",1985,"Fish Wheel",213,77,76,"NYR",0
"610",1985,"Fish Wheel",213,77,75,"White",0
"611",1985,"Fish Wheel",213,77,74,"Stew",0.0025
"612",1985,"Fish Wheel",213,77,72,"Pelly",0.0029
"613",1985,"Fish Wheel",213,77,71,"Norden",3e-04
"614",1985,"Fish Wheel",213,77,73,"MidYR",0.9933
"615",1985,"Fish Wheel",213,77,68,"Teslin",0
"616",1985,"Fish Wheel",213,77,69,"UpperYR",9e-04
"617",1985,"Fish Wheel",213,78,76,"NYR",0
"618",1985,"Fish Wheel",213,78,75,"White",0
"619",1985,"Fish Wheel",213,78,74,"Stew",0.0097
"620",1985,"Fish Wheel",213,78,72,"Pelly",0.0495
"621",1985,"Fish Wheel",213,78,71,"Norden",0.0014
"622",1985,"Fish Wheel",213,78,73,"MidYR",0.0037
"623",1985,"Fish Wheel",213,78,68,"Teslin",0.9354
"624",1985,"Fish Wheel",213,78,69,"UpperYR",0
"625",1985,"Fish Wheel",213,79,76,"NYR",0
"626",1985,"Fish Wheel",213,79,75,"White",0
"627",1985,"Fish Wheel",213,79,74,"Stew",0.3502
"628",1985,"Fish Wheel",213,79,72,"Pelly",0.0268
"629",1985,"Fish Wheel",213,79,71,"Norden",0
"630",1985,"Fish Wheel",213,79,73,"MidYR",0.3544
"631",1985,"Fish Wheel",213,79,68,"Teslin",0.2685
"632",1985,"Fish Wheel",213,79,69,"UpperYR",1e-04
"633",1985,"Fish Wheel",214,80,76,"NYR",0
"634",1985,"Fish Wheel",214,80,75,"White",0
"635",1985,"Fish Wheel",214,80,74,"Stew",0.0105
"636",1985,"Fish Wheel",214,80,72,"Pelly",3e-04
"637",1985,"Fish Wheel",214,80,71,"Norden",1e-04
"638",1985,"Fish Wheel",214,80,73,"MidYR",0.9887
"639",1985,"Fish Wheel",214,80,68,"Teslin",3e-04
"640",1985,"Fish Wheel",214,80,69,"UpperYR",0
"641",1985,"Fish Wheel",214,81,76,"NYR",0
"642",1985,"Fish Wheel",214,81,75,"White",0.0063
"643",1985,"Fish Wheel",214,81,74,"Stew",0.6327
"644",1985,"Fish Wheel",214,81,72,"Pelly",0.0368
"645",1985,"Fish Wheel",214,81,71,"Norden",0
"646",1985,"Fish Wheel",214,81,73,"MidYR",0.3216
"647",1985,"Fish Wheel",214,81,68,"Teslin",0.002
"648",1985,"Fish Wheel",214,81,69,"UpperYR",0
"649",1985,"Fish Wheel",214,82,76,"NYR",0
"650",1985,"Fish Wheel",214,82,75,"White",0.0032
"651",1985,"Fish Wheel",214,82,74,"Stew",0.0277
"652",1985,"Fish Wheel",214,82,72,"Pelly",0.1055
"653",1985,"Fish Wheel",214,82,71,"Norden",0
"654",1985,"Fish Wheel",214,82,73,"MidYR",0.8561
"655",1985,"Fish Wheel",214,82,68,"Teslin",0.0075
"656",1985,"Fish Wheel",214,82,69,"UpperYR",0
"657",1985,"Fish Wheel",214,83,76,"NYR",0
"658",1985,"Fish Wheel",214,83,75,"White",0
"659",1985,"Fish Wheel",214,83,74,"Stew",0.0012
"660",1985,"Fish Wheel",214,83,72,"Pelly",4e-04
"661",1985,"Fish Wheel",214,83,71,"Norden",0
"662",1985,"Fish Wheel",214,83,73,"MidYR",0.0105
"663",1985,"Fish Wheel",214,83,68,"Teslin",0.9879
"664",1985,"Fish Wheel",214,83,69,"UpperYR",0
"665",1985,"Fish Wheel",214,84,76,"NYR",0.0176
"666",1985,"Fish Wheel",214,84,75,"White",0
"667",1985,"Fish Wheel",214,84,74,"Stew",0.0012
"668",1985,"Fish Wheel",214,84,72,"Pelly",8e-04
"669",1985,"Fish Wheel",214,84,71,"Norden",0
"670",1985,"Fish Wheel",214,84,73,"MidYR",0.9222
"671",1985,"Fish Wheel",214,84,68,"Teslin",0.0579
"672",1985,"Fish Wheel",214,84,69,"UpperYR",0
"673",1985,"Fish Wheel",214,85,76,"NYR",0
"674",1985,"Fish Wheel",214,85,75,"White",0
"675",1985,"Fish Wheel",214,85,74,"Stew",0.0578
"676",1985,"Fish Wheel",214,85,72,"Pelly",0.0019
"677",1985,"Fish Wheel",214,85,71,"Norden",0
"678",1985,"Fish Wheel",214,85,73,"MidYR",0.0579
"679",1985,"Fish Wheel",214,85,68,"Teslin",0.8805
"680",1985,"Fish Wheel",214,85,69,"UpperYR",0.0018
"681",1985,"Fish Wheel",214,86,76,"NYR",0
"682",1985,"Fish Wheel",214,86,75,"White",0
"683",1985,"Fish Wheel",214,86,74,"Stew",0.004
"684",1985,"Fish Wheel",214,86,72,"Pelly",4e-04
"685",1985,"Fish Wheel",214,86,71,"Norden",4e-04
"686",1985,"Fish Wheel",214,86,73,"MidYR",0.9875
"687",1985,"Fish Wheel",214,86,68,"Teslin",0.0073
"688",1985,"Fish Wheel",214,86,69,"UpperYR",0
"689",1985,"Fish Wheel",214,87,76,"NYR",0
"690",1985,"Fish Wheel",214,87,75,"White",0.0283
"691",1985,"Fish Wheel",214,87,74,"Stew",0.0443
"692",1985,"Fish Wheel",214,87,72,"Pelly",0.5349
"693",1985,"Fish Wheel",214,87,71,"Norden",0
"694",1985,"Fish Wheel",214,87,73,"MidYR",0.3915
"695",1985,"Fish Wheel",214,87,68,"Teslin",0.001
"696",1985,"Fish Wheel",214,87,69,"UpperYR",0
"697",1985,"Fish Wheel",214,89,76,"NYR",0.027
"698",1985,"Fish Wheel",214,89,75,"White",0
"699",1985,"Fish Wheel",214,89,74,"Stew",0.8834
"700",1985,"Fish Wheel",214,89,72,"Pelly",0.0271
"701",1985,"Fish Wheel",214,89,71,"Norden",0
"702",1985,"Fish Wheel",214,89,73,"MidYR",0.0297
"703",1985,"Fish Wheel",214,89,68,"Teslin",0.0317
"704",1985,"Fish Wheel",214,89,69,"UpperYR",0
"705",1985,"Fish Wheel",214,90,76,"NYR",0
"706",1985,"Fish Wheel",214,90,75,"White",0
"707",1985,"Fish Wheel",214,90,74,"Stew",4e-04
"708",1985,"Fish Wheel",214,90,72,"Pelly",1e-04
"709",1985,"Fish Wheel",214,90,71,"Norden",0
"710",1985,"Fish Wheel",214,90,73,"MidYR",0.1346
"711",1985,"Fish Wheel",214,90,68,"Teslin",0.8648
"712",1985,"Fish Wheel",214,90,69,"UpperYR",1e-04
"713",1985,"Fish Wheel",214,91,76,"NYR",0
"714",1985,"Fish Wheel",214,91,75,"White",0
"715",1985,"Fish Wheel",214,91,74,"Stew",2e-04
"716",1985,"Fish Wheel",214,91,72,"Pelly",0
"717",1985,"Fish Wheel",214,91,71,"Norden",0
"718",1985,"Fish Wheel",214,91,73,"MidYR",0
"719",1985,"Fish Wheel",214,91,68,"Teslin",0.9998
"720",1985,"Fish Wheel",214,91,69,"UpperYR",0
"721",1985,"Fish Wheel",214,92,76,"NYR",4e-04
"722",1985,"Fish Wheel",214,92,75,"White",0
"723",1985,"Fish Wheel",214,92,74,"Stew",0.0017
"724",1985,"Fish Wheel",214,92,72,"Pelly",0.0171
"725",1985,"Fish Wheel",214,92,71,"Norden",0
"726",1985,"Fish Wheel",214,92,73,"MidYR",0.8047
"727",1985,"Fish Wheel",214,92,68,"Teslin",0.1756
"728",1985,"Fish Wheel",214,92,69,"UpperYR",0
"729",1985,"Fish Wheel",214,93,76,"NYR",0
"730",1985,"Fish Wheel",214,93,75,"White",0.0348
"731",1985,"Fish Wheel",214,93,74,"Stew",0.287
"732",1985,"Fish Wheel",214,93,72,"Pelly",0.0175
"733",1985,"Fish Wheel",214,93,71,"Norden",0
"734",1985,"Fish Wheel",214,93,73,"MidYR",0.6274
"735",1985,"Fish Wheel",214,93,68,"Teslin",0.0169
"736",1985,"Fish Wheel",214,93,69,"UpperYR",0
"737",1985,"Fish Wheel",214,94,76,"NYR",0
"738",1985,"Fish Wheel",214,94,75,"White",0.1221
"739",1985,"Fish Wheel",214,94,74,"Stew",0.0556
"740",1985,"Fish Wheel",214,94,72,"Pelly",0.622
"741",1985,"Fish Wheel",214,94,71,"Norden",0
"742",1985,"Fish Wheel",214,94,73,"MidYR",0.1861
"743",1985,"Fish Wheel",214,94,68,"Teslin",0.0131
"744",1985,"Fish Wheel",214,94,69,"UpperYR",0
"745",1985,"Fish Wheel",214,95,76,"NYR",0
"746",1985,"Fish Wheel",214,95,75,"White",0
"747",1985,"Fish Wheel",214,95,74,"Stew",0.0129
"748",1985,"Fish Wheel",214,95,72,"Pelly",0.001
"749",1985,"Fish Wheel",214,95,71,"Norden",0
"750",1985,"Fish Wheel",214,95,73,"MidYR",0.5343
"751",1985,"Fish Wheel",214,95,68,"Teslin",0.0728
"752",1985,"Fish Wheel",214,95,69,"UpperYR",0.379
"753",1985,"Fish Wheel",214,96,76,"NYR",4e-04
"754",1985,"Fish Wheel",214,96,75,"White",0
"755",1985,"Fish Wheel",214,96,74,"Stew",0.0043
"756",1985,"Fish Wheel",214,96,72,"Pelly",0.9944
"757",1985,"Fish Wheel",214,96,71,"Norden",0
"758",1985,"Fish Wheel",214,96,73,"MidYR",9e-04
"759",1985,"Fish Wheel",214,96,68,"Teslin",0
"760",1985,"Fish Wheel",214,96,69,"UpperYR",0
"761",1985,"Fish Wheel",214,97,76,"NYR",0
"762",1985,"Fish Wheel",214,97,75,"White",0.0183
"763",1985,"Fish Wheel",214,97,74,"Stew",0.0015
"764",1985,"Fish Wheel",214,97,72,"Pelly",0.9703
"765",1985,"Fish Wheel",214,97,71,"Norden",0
"766",1985,"Fish Wheel",214,97,73,"MidYR",0.0086
"767",1985,"Fish Wheel",214,97,68,"Teslin",0.001
"768",1985,"Fish Wheel",214,97,69,"UpperYR",0
"769",1985,"Fish Wheel",214,98,76,"NYR",0
"770",1985,"Fish Wheel",214,98,75,"White",0
"771",1985,"Fish Wheel",214,98,74,"Stew",0.0031
"772",1985,"Fish Wheel",214,98,72,"Pelly",0.0288
"773",1985,"Fish Wheel",214,98,71,"Norden",0
"774",1985,"Fish Wheel",214,98,73,"MidYR",0.9597
"775",1985,"Fish Wheel",214,98,68,"Teslin",0.0067
"776",1985,"Fish Wheel",214,98,69,"UpperYR",0.0014
"777",1985,"Fish Wheel",214,99,76,"NYR",0
"778",1985,"Fish Wheel",214,99,75,"White",0.2169
"779",1985,"Fish Wheel",214,99,74,"Stew",0.0012
"780",1985,"Fish Wheel",214,99,72,"Pelly",0.5262
"781",1985,"Fish Wheel",214,99,71,"Norden",0
"782",1985,"Fish Wheel",214,99,73,"MidYR",0.2456
"783",1985,"Fish Wheel",214,99,68,"Teslin",0.0101
"784",1985,"Fish Wheel",214,99,69,"UpperYR",0
"785",1985,"Fish Wheel",214,100,76,"NYR",0
"786",1985,"Fish Wheel",214,100,75,"White",6e-04
"787",1985,"Fish Wheel",214,100,74,"Stew",0.0244
"788",1985,"Fish Wheel",214,100,72,"Pelly",0.4602
"789",1985,"Fish Wheel",214,100,71,"Norden",0
"790",1985,"Fish Wheel",214,100,73,"MidYR",0.1059
"791",1985,"Fish Wheel",214,100,68,"Teslin",0.4084
"792",1985,"Fish Wheel",214,100,69,"UpperYR",0
"793",1985,"Fish Wheel",214,101,76,"NYR",0
"794",1985,"Fish Wheel",214,101,75,"White",0.0046
"795",1985,"Fish Wheel",214,101,74,"Stew",0.0189
"796",1985,"Fish Wheel",214,101,72,"Pelly",0.0702
"797",1985,"Fish Wheel",214,101,71,"Norden",0
"798",1985,"Fish Wheel",214,101,73,"MidYR",0.8904
"799",1985,"Fish Wheel",214,101,68,"Teslin",0
"800",1985,"Fish Wheel",214,101,69,"UpperYR",0.0139
"801",1985,"Fish Wheel",214,102,76,"NYR",0
"802",1985,"Fish Wheel",214,102,75,"White",0
"803",1985,"Fish Wheel",214,102,74,"Stew",0.1686
"804",1985,"Fish Wheel",214,102,72,"Pelly",0.1445
"805",1985,"Fish Wheel",214,102,71,"Norden",0.0295
"806",1985,"Fish Wheel",214,102,73,"MidYR",0.3716
"807",1985,"Fish Wheel",214,102,68,"Teslin",0.2673
"808",1985,"Fish Wheel",214,102,69,"UpperYR",0
"809",1985,"Fish Wheel",214,103,76,"NYR",0
"810",1985,"Fish Wheel",214,103,75,"White",0
"811",1985,"Fish Wheel",214,103,74,"Stew",0.01
"812",1985,"Fish Wheel",214,103,72,"Pelly",0.0043
"813",1985,"Fish Wheel",214,103,71,"Norden",0
"814",1985,"Fish Wheel",214,103,73,"MidYR",0.9855
"815",1985,"Fish Wheel",214,103,68,"Teslin",2e-04
"816",1985,"Fish Wheel",214,103,69,"UpperYR",0
"817",1985,"Fish Wheel",214,104,76,"NYR",0
"818",1985,"Fish Wheel",214,104,75,"White",0
"819",1985,"Fish Wheel",214,104,74,"Stew",1e-04
"820",1985,"Fish Wheel",214,104,72,"Pelly",3e-04
"821",1985,"Fish Wheel",214,104,71,"Norden",0
"822",1985,"Fish Wheel",214,104,73,"MidYR",0.6149
"823",1985,"Fish Wheel",214,104,68,"Teslin",0.0012
"824",1985,"Fish Wheel",214,104,69,"UpperYR",0.3835
"825",1985,"Fish Wheel",214,105,76,"NYR",0
"826",1985,"Fish Wheel",214,105,75,"White",0.0013
"827",1985,"Fish Wheel",214,105,74,"Stew",0.0514
"828",1985,"Fish Wheel",214,105,72,"Pelly",0
"829",1985,"Fish Wheel",214,105,71,"Norden",0
"830",1985,"Fish Wheel",214,105,73,"MidYR",0.5483
"831",1985,"Fish Wheel",214,105,68,"Teslin",0.3826
"832",1985,"Fish Wheel",214,105,69,"UpperYR",0.0159
"833",1985,"Fish Wheel",214,106,76,"NYR",0.0014
"834",1985,"Fish Wheel",214,106,75,"White",0
"835",1985,"Fish Wheel",214,106,74,"Stew",0.2701
"836",1985,"Fish Wheel",214,106,72,"Pelly",0.0045
"837",1985,"Fish Wheel",214,106,71,"Norden",0
"838",1985,"Fish Wheel",214,106,73,"MidYR",0.7106
"839",1985,"Fish Wheel",214,106,68,"Teslin",0.0134
"840",1985,"Fish Wheel",214,106,69,"UpperYR",0
"841",1985,"Fish Wheel",214,107,76,"NYR",0
"842",1985,"Fish Wheel",214,107,75,"White",0
"843",1985,"Fish Wheel",214,107,74,"Stew",0
"844",1985,"Fish Wheel",214,107,72,"Pelly",2e-04
"845",1985,"Fish Wheel",214,107,71,"Norden",0
"846",1985,"Fish Wheel",214,107,73,"MidYR",0.0512
"847",1985,"Fish Wheel",214,107,68,"Teslin",0.9486
"848",1985,"Fish Wheel",214,107,69,"UpperYR",0
"849",1985,"Fish Wheel",215,108,76,"NYR",0
"850",1985,"Fish Wheel",215,108,75,"White",0
"851",1985,"Fish Wheel",215,108,74,"Stew",0.373
"852",1985,"Fish Wheel",215,108,72,"Pelly",0.0246
"853",1985,"Fish Wheel",215,108,71,"Norden",0.0031
"854",1985,"Fish Wheel",215,108,73,"MidYR",0.453
"855",1985,"Fish Wheel",215,108,68,"Teslin",0.1423
"856",1985,"Fish Wheel",215,108,69,"UpperYR",0
"857",1985,"Fish Wheel",215,109,76,"NYR",0
"858",1985,"Fish Wheel",215,109,75,"White",0.1071
"859",1985,"Fish Wheel",215,109,74,"Stew",0.0084
"860",1985,"Fish Wheel",215,109,72,"Pelly",0.8599
"861",1985,"Fish Wheel",215,109,71,"Norden",0
"862",1985,"Fish Wheel",215,109,73,"MidYR",0.0239
"863",1985,"Fish Wheel",215,109,68,"Teslin",6e-04
"864",1985,"Fish Wheel",215,109,69,"UpperYR",0
"865",1985,"Fish Wheel",215,110,76,"NYR",0
"866",1985,"Fish Wheel",215,110,75,"White",0.0134
"867",1985,"Fish Wheel",215,110,74,"Stew",0.0361
"868",1985,"Fish Wheel",215,110,72,"Pelly",0.2272
"869",1985,"Fish Wheel",215,110,71,"Norden",6e-04
"870",1985,"Fish Wheel",215,110,73,"MidYR",0.7221
"871",1985,"Fish Wheel",215,110,68,"Teslin",0
"872",1985,"Fish Wheel",215,110,69,"UpperYR",0
"873",1985,"Fish Wheel",215,111,76,"NYR",0
"874",1985,"Fish Wheel",215,111,75,"White",6e-04
"875",1985,"Fish Wheel",215,111,74,"Stew",0.0063
"876",1985,"Fish Wheel",215,111,72,"Pelly",0.0035
"877",1985,"Fish Wheel",215,111,71,"Norden",0
"878",1985,"Fish Wheel",215,111,73,"MidYR",0.9872
"879",1985,"Fish Wheel",215,111,68,"Teslin",0.0024
"880",1985,"Fish Wheel",215,111,69,"UpperYR",0
"881",1985,"Fish Wheel",215,112,76,"NYR",0
"882",1985,"Fish Wheel",215,112,75,"White",0.0298
"883",1985,"Fish Wheel",215,112,74,"Stew",0.231
"884",1985,"Fish Wheel",215,112,72,"Pelly",0.6923
"885",1985,"Fish Wheel",215,112,71,"Norden",0
"886",1985,"Fish Wheel",215,112,73,"MidYR",0.0461
"887",1985,"Fish Wheel",215,112,68,"Teslin",8e-04
"888",1985,"Fish Wheel",215,112,69,"UpperYR",0
"889",1985,"Fish Wheel",215,113,76,"NYR",0
"890",1985,"Fish Wheel",215,113,75,"White",0
"891",1985,"Fish Wheel",215,113,74,"Stew",0.0413
"892",1985,"Fish Wheel",215,113,72,"Pelly",3e-04
"893",1985,"Fish Wheel",215,113,71,"Norden",0
"894",1985,"Fish Wheel",215,113,73,"MidYR",0.9263
"895",1985,"Fish Wheel",215,113,68,"Teslin",0.0321
"896",1985,"Fish Wheel",215,113,69,"UpperYR",0
"897",1985,"Fish Wheel",215,114,76,"NYR",0
"898",1985,"Fish Wheel",215,114,75,"White",0
"899",1985,"Fish Wheel",215,114,74,"Stew",0.5391
"900",1985,"Fish Wheel",215,114,72,"Pelly",0.2429
"901",1985,"Fish Wheel",215,114,71,"Norden",0
"902",1985,"Fish Wheel",215,114,73,"MidYR",0.2001
"903",1985,"Fish Wheel",215,114,68,"Teslin",0.015
"904",1985,"Fish Wheel",215,114,69,"UpperYR",0.0017
"905",1985,"Fish Wheel",215,115,76,"NYR",4e-04
"906",1985,"Fish Wheel",215,115,75,"White",0
"907",1985,"Fish Wheel",215,115,74,"Stew",0.0229
"908",1985,"Fish Wheel",215,115,72,"Pelly",0.1087
"909",1985,"Fish Wheel",215,115,71,"Norden",0
"910",1985,"Fish Wheel",215,115,73,"MidYR",0.7941
"911",1985,"Fish Wheel",215,115,68,"Teslin",0.0738
"912",1985,"Fish Wheel",215,115,69,"UpperYR",0
"913",1985,"Fish Wheel",215,116,76,"NYR",0
"914",1985,"Fish Wheel",215,116,75,"White",0.7457
"915",1985,"Fish Wheel",215,116,74,"Stew",0.0691
"916",1985,"Fish Wheel",215,116,72,"Pelly",0.1374
"917",1985,"Fish Wheel",215,116,71,"Norden",0
"918",1985,"Fish Wheel",215,116,73,"MidYR",0.0391
"919",1985,"Fish Wheel",215,116,68,"Teslin",0.0082
"920",1985,"Fish Wheel",215,116,69,"UpperYR",0
"921",1985,"Fish Wheel",215,117,76,"NYR",0.0109
"922",1985,"Fish Wheel",215,117,75,"White",0
"923",1985,"Fish Wheel",215,117,74,"Stew",0.0659
"924",1985,"Fish Wheel",215,117,72,"Pelly",0.0248
"925",1985,"Fish Wheel",215,117,71,"Norden",0
"926",1985,"Fish Wheel",215,117,73,"MidYR",0.8942
"927",1985,"Fish Wheel",215,117,68,"Teslin",0.0038
